Wall time,Step,Value
1556572161.269914,0,2.5099689960479736
1556572169.5917895,20,1.273948311805725
1556572176.8541102,40,0.8383517861366272
1556572184.1165829,60,0.7051253914833069
1556572191.1273787,80,0.6455230712890625
1556572197.902547,100,0.5466810464859009
1556572204.6765723,120,0.4957968294620514
1556572211.2270682,140,0.5556694865226746
1556572217.5047338,160,0.46976470947265625
1556572223.8079634,180,0.456813246011734
1556572230.0891082,200,0.5015047788619995
1556572236.3915532,220,0.6670003533363342
1556572242.6750963,240,0.5632215738296509
1556572248.9956977,260,0.49465519189834595
1556572255.3235457,280,0.4310588538646698
1556572261.8645098,300,0.3941289782524109
1556572268.185875,320,0.5308138132095337
1556572274.5079782,340,0.5387698411941528
1556572280.8071811,360,0.49907535314559937
1556572287.1067545,380,0.3835983872413635
1556572293.6560764,400,0.46536141633987427
1556572299.977172,420,0.509594202041626
1556572306.279023,440,0.495693564414978
1556572312.849192,460,0.4660179913043976
1556572319.1713371,480,0.6349196434020996
1556572325.498593,500,0.48848432302474976
1556572331.79359,520,0.6552953124046326
1556572338.121288,540,0.4696255028247833
1556572344.4435596,560,0.7153375148773193
1556572350.7718737,580,0.5659942626953125
1556572357.0783846,600,0.5443270206451416
1556572363.3883328,620,0.42525309324264526
1556572369.721311,640,0.5527827143669128
1556572376.0472364,660,0.4079098105430603
1556572382.352793,680,0.5729213953018188
1556572388.6859825,700,0.37645643949508667
1556572395.2496712,720,0.5247020125389099
1556572401.5723495,740,0.4195581078529358
1556572408.1357865,760,0.39719074964523315
1556572414.462076,780,0.41469621658325195
1556572420.7630236,800,0.5312118530273438
1556572427.0706427,820,0.3253233730792999
1556572433.4075212,840,0.48541074991226196
1556572439.7403407,860,0.40813130140304565
1556572446.0767615,880,0.3835427165031433
1556572452.4129283,900,0.3920140862464905
1556572458.7199492,920,0.33188503980636597
1556572465.0306349,940,0.4827420115470886
1556572471.3685834,960,0.36414849758148193
1556572477.7003126,980,0.3806857168674469
1556572484.0110688,1000,0.4116480350494385
1556572490.3403525,1020,0.36363130807876587
1556572496.6707215,1040,0.35544878244400024
1556572502.980821,1060,0.367992639541626
1556572509.2827125,1080,0.3543567657470703
1556572515.5918581,1100,0.37770095467567444
1556572522.2152774,1120,0.4549030065536499
1556572528.546938,1140,0.38464516401290894
1556572534.8496404,1160,0.3775927722454071
1556572541.3965602,1180,0.3560295104980469
1556572547.972647,1200,0.3991294503211975
1556572554.2763796,1220,0.40231624245643616
1556572560.5863097,1240,0.46161121129989624
1556572566.915641,1260,0.4579654932022095
1556572573.2241712,1280,0.33620190620422363
1556572579.555913,1300,0.40145134925842285
1556572585.8804812,1320,0.40230825543403625
1556572592.206538,1340,0.29085415601730347
1556572598.5136003,1360,0.33878713846206665
1556572604.842332,1380,0.4095458686351776
1556572611.1521463,1400,0.3256133794784546
1556572617.4559486,1420,0.36583900451660156
1556572623.7624552,1440,0.33181115984916687
1556572630.303954,1460,0.32084015011787415
1556572636.610302,1480,0.2921634614467621
1556572642.9409614,1500,0.28857412934303284
1556572649.2446468,1520,0.3177548050880432
1556572655.555574,1540,0.419100284576416
1556572661.8914912,1560,0.31005436182022095
1556572668.1974509,1580,0.31937122344970703
1556572674.528642,1600,0.3754726052284241
1556572680.8665838,1620,0.37402522563934326
1556572687.173533,1640,0.3960667848587036
1556572693.4812226,1660,0.28910529613494873
1556572699.7952087,1680,0.3411175012588501
1556572706.1000197,1700,0.2681918144226074
1556572712.436803,1720,0.2755964994430542
1556572718.7643,1740,0.3570125699043274
1556572725.0718527,1760,0.27076002955436707
1556572731.4025617,1780,0.3150157332420349
1556572737.7099428,1800,0.31507566571235657
1556572744.0499833,1820,0.31308507919311523
1556572750.3601012,1840,0.3441134989261627
1556572756.6626134,1860,0.3675747215747833
1556572762.9701543,1880,0.28291818499565125
1556572769.2689059,1900,0.30651068687438965
1556572775.6032054,1920,0.2910071015357971
1556572781.9317884,1940,0.27828627824783325
1556572788.4971845,1960,0.28038129210472107
1556572794.836903,1980,0.2805875241756439
1556572801.1866753,2000,0.26171863079071045
1556572807.5098104,2020,0.28157326579093933
1556572813.8285398,2040,0.4335448741912842
1556572820.1560605,2060,0.29041969776153564
1556572826.7138362,2080,0.29816433787345886
1556572833.04437,2100,0.3926684558391571
1556572839.3479674,2120,0.33886590600013733
1556572845.6566088,2140,0.3684745132923126
1556572851.989231,2160,0.3161688446998596
1556572858.2913132,2180,0.24895334243774414
1556572864.6229722,2200,0.19946224987506866
1556572871.2206326,2220,0.291458398103714
1556572877.5786753,2240,0.2164008617401123
1556572883.9020703,2260,0.21402832865715027
1556572890.222537,2280,0.22581535577774048
1556572896.5444357,2300,0.31835633516311646
1556572902.8639183,2320,0.24471905827522278
1556572909.2147393,2340,0.26814767718315125
1556572915.5390625,2360,0.2954215705394745
1556572922.1391897,2380,0.265853613615036
1556572928.4601576,2400,0.28426340222358704
1556572934.810291,2420,0.35659095644950867
1556572941.1350238,2440,0.29639995098114014
1556572947.4860075,2460,0.26714572310447693
1556572954.0552812,2480,0.22912010550498962
1556572960.3977826,2500,0.2587028741836548
1556572966.7444062,2520,0.288831889629364
1556572973.0629778,2540,0.2826368808746338
1556572979.4146838,2560,0.25906309485435486
1556572985.7656353,2580,0.23924773931503296
1556572992.0868917,2600,0.24623344838619232
1556572998.4084752,2620,0.2411017119884491
1556573004.7599723,2640,0.2798061668872833
1556573011.0844433,2660,0.26764386892318726
1556573017.4044046,2680,0.21289333701133728
1556573023.7305584,2700,0.22947120666503906
1556573030.0715408,2720,0.2389058768749237
1556573036.3964584,2740,0.23852214217185974
1556573042.7481284,2760,0.2508406937122345
1556573049.0964546,2780,0.22089992463588715
1556573055.4181747,2800,0.2627541124820709
1556573061.7403195,2820,0.24405695497989655
1556573068.0875564,2840,0.24585866928100586
1556573074.4173687,2860,0.2662377953529358
1556573080.7762597,2880,0.22353243827819824
1556573087.1252806,2900,0.2554449737071991
1556573093.449365,2920,0.21539050340652466
1556573099.7750225,2940,0.21029314398765564
1556573106.1269622,2960,0.2679099440574646
1556573112.4768498,2980,0.21246150135993958
1556573119.0675702,3000,0.2419123649597168
1556573125.3837326,3020,0.22023987770080566
1556573131.7021928,3040,0.1957782506942749
1556573138.0258582,3060,0.30856481194496155
1556573144.373904,3080,0.19532623887062073
1556573150.7247887,3100,0.25309818983078003
1556573157.0512955,3120,0.27374330163002014
1556573163.4053667,3140,0.26874369382858276
1556573169.7608588,3160,0.24354198575019836
1556573176.0832908,3180,0.2526217997074127
1556573182.4386961,3200,0.2411687821149826
1556573188.7876585,3220,0.23549789190292358
1556573195.1183658,3240,0.2439310997724533
1556573201.4639966,3260,0.18767914175987244
1556573207.8149388,3280,0.22765958309173584
1556573214.1583169,3300,0.2465916872024536
1556573220.4816015,3320,0.29175540804862976
1556573226.8155787,3340,0.22507621347904205
1556573233.170966,3360,0.2189728319644928
1556573239.496661,3380,0.2143787443637848
1556573245.825949,3400,0.2677837312221527
1556573252.1774418,3420,0.22805233299732208
1556573258.7638683,3440,0.2391645312309265
1556573265.1196375,3460,0.21054932475090027
1556573271.4677575,3480,0.2851236164569855
1556573277.8090036,3500,0.26197534799575806
1556573284.1591601,3520,0.23028892278671265
1556573290.4889004,3540,0.26423144340515137
1556573296.832018,3560,0.18292531371116638
1556573303.1808522,3580,0.20729270577430725
1556573309.534965,3600,0.2530770003795624
1556573316.123022,3620,0.2009284496307373
1556573322.4230666,3640,0.20111706852912903
1556573328.7354732,3660,0.23677858710289001
1556573335.0451643,3680,0.18155726790428162
1556573341.3529332,3700,0.21064850687980652
1556573347.69311,3720,0.20087015628814697
1556573354.0302522,3740,0.21049557626247406
1556573360.366839,3760,0.20037615299224854
1556573366.7019575,3780,0.2040155678987503
1556573373.0376585,3800,0.21612432599067688
1556573379.3723288,3820,0.2174537181854248
1556573385.7090054,3840,0.24172136187553406
1556573392.0187216,3860,0.20587462186813354
1556573398.3271449,3880,0.2260625660419464
1556573404.6657226,3900,0.22951993346214294
1556573410.9970603,3920,0.2438344806432724
1556573417.337791,3940,0.1965124011039734
1556573423.6743875,3960,0.1689676195383072
1556573430.0114927,3980,0.20422670245170593
1556573436.5854397,4000,0.2315482497215271
1556573442.920658,4020,0.24026888608932495
1556573449.2297015,4040,0.18977415561676025
1556573455.5728486,4060,0.1881684809923172
1556573461.9099407,4080,0.16276386380195618
1556573468.245082,4100,0.22581812739372253
1556573474.5536218,4120,0.22734417021274567
1556573480.8589551,4140,0.21162723004817963
1556573487.2037053,4160,0.18618005514144897
1556573493.5446727,4180,0.20219628512859344
1556573499.8608057,4200,0.24660062789916992
1556573506.4394772,4220,0.2390894889831543
1556573512.7534702,4240,0.2129550278186798
1556573519.302771,4260,0.21823576092720032
1556573525.6450987,4280,0.17931868135929108
1556573531.9602807,4300,0.21477940678596497
1556573538.7616491,4320,0.1583406627178192
1556573545.0991817,4340,0.17248249053955078
1556573551.4159236,4360,0.17445170879364014
1556573557.7482913,4380,0.17053207755088806
1556573564.0890539,4400,0.19023215770721436
1556573570.4277875,4420,0.23906108736991882
1556573576.7646136,4440,0.23010841012001038
1556573583.0844345,4460,0.1788191944360733
1556573589.4306064,4480,0.21619078516960144
1556573595.7488263,4500,0.1925131231546402
1556573602.3355322,4520,0.20538607239723206
1556573608.6753397,4540,0.1963980495929718
1556573614.9830449,4560,0.26831507682800293
1556573621.5270588,4580,0.23391227424144745
1556573627.8445756,4600,0.1777300387620926
1556573634.182705,4620,0.1955159604549408
1556573640.5001936,4640,0.2251526415348053
1556573646.8114798,4660,0.2061348259449005
1556573653.1232333,4680,0.23554843664169312
1556573659.4428568,4700,0.18820372223854065
1556573666.0210013,4720,0.20114901661872864
1556573672.3381987,4740,0.20324380695819855
1556573678.8906865,4760,0.1749313771724701
1556573685.23687,4780,0.21210932731628418
1556573691.5823348,4800,0.18962281942367554
1556573697.8959174,4820,0.18163445591926575
1556573704.2383606,4840,0.18561182916164398
1556573710.5519733,4860,0.19651329517364502
1556573716.8973994,4880,0.1683918982744217
1556573723.2158961,4900,0.20010840892791748
1556573729.5275369,4920,0.20826032757759094
1556573736.1158273,4940,0.16884192824363708
1556573742.4631197,4960,0.18002822995185852
1556573748.7827172,4980,0.1762695461511612
1556573755.0968845,5000,0.2032463401556015
1556573761.4418745,5020,0.21530868113040924
1556573767.7800446,5040,0.2135845124721527
1556573774.1125124,5060,0.23656606674194336
1556573780.427656,5080,0.27537623047828674
1556573786.7711937,5100,0.26664745807647705
1556573793.082842,5120,0.29938483238220215
1556573799.3974783,5140,0.22221733629703522
1556573805.7187717,5160,0.18829484283924103
1556573812.040404,5180,0.2579565644264221
1556573818.3842561,5200,0.20373602211475372
1556573824.7004771,5220,0.21438848972320557
1556573831.019065,5240,0.26780587434768677
1556573837.3594968,5260,0.248535618185997
1556573843.6792908,5280,0.21659758687019348
1556573850.0254176,5300,0.19537678360939026
1556573856.3389835,5320,0.235956609249115
1556573862.6602805,5340,0.21584013104438782
1556573868.9981842,5360,0.23584705591201782
1556573875.318125,5380,0.20655973255634308
1556573881.658304,5400,0.1999453604221344
1556573888.0031981,5420,0.2110188901424408
1556573894.3468242,5440,0.22099758684635162
1556573900.6656506,5460,0.23646003007888794
1556573907.0029569,5480,0.19630321860313416
1556573913.311372,5500,0.16678780317306519
1556573919.652104,5520,0.2090332955121994
1556573925.9753683,5540,0.17876332998275757
1556573932.3244798,5560,0.22387245297431946
1556573938.668821,5580,0.21798843145370483
1556573945.0133543,5600,0.24288040399551392
1556573951.3612385,5620,0.2029915750026703
1556573957.7082047,5640,0.26241475343704224
1556573964.050739,5660,0.22678536176681519
1556573970.3922503,5680,0.18751737475395203
1556573976.7147646,5700,0.1916688084602356
1556573983.0583198,5720,0.23385128378868103
1556573989.3717933,5740,0.15278981626033783
1556573995.722447,5760,0.20734235644340515
1556574002.0632756,5780,0.23065349459648132
1556574008.4188628,5800,0.24662235379219055
1556574014.7632005,5820,0.22803673148155212
1556574021.099849,5840,0.2123052477836609
1556574027.416973,5860,0.16957251727581024
1556574033.733213,5880,0.17136602103710175
1556574040.0414596,5900,0.22769063711166382
1556574046.356147,5920,0.20590734481811523
1556574052.9234855,5940,0.18312598764896393
1556574059.2444143,5960,0.18896745145320892
1556574065.5892165,5980,0.17820563912391663
1556574071.9041247,6000,0.20394600927829742
1556574078.4690259,6020,0.17126217484474182
1556574084.790128,6040,0.19001276791095734
1556574091.1156638,6060,0.20676305890083313
1556574097.455899,6080,0.24483506381511688
1556574103.801132,6100,0.2019103467464447
1556574110.1509595,6120,0.2110307812690735
1556574116.497141,6140,0.2260378897190094
1556574122.8389993,6160,0.19487974047660828
1556574129.1535354,6180,0.23144757747650146
1556574135.488118,6200,0.20491111278533936
1556574141.8010263,6220,0.1760912537574768
1556574148.1136584,6240,0.2019195854663849
1556574154.4606364,6260,0.21648000180721283
1556574160.7874427,6280,0.14710474014282227
1556574167.1312203,6300,0.17704293131828308
1556574173.4490874,6320,0.19345848262310028
1556574179.7974603,6340,0.19337591528892517
1556574186.1211557,6360,0.2137751579284668
1556574192.4331052,6380,0.22757193446159363
1556574198.770166,6400,0.1911010444164276
1556574205.1097608,6420,0.20306819677352905
1556574211.4390185,6440,0.20177990198135376
1556574217.7611082,6460,0.19888287782669067
1556574224.1027968,6480,0.21920888125896454
1556574230.418902,6500,0.1852531135082245
1556574236.7382731,6520,0.20722347497940063
1556574243.0846696,6540,0.20789043605327606
1556574249.4015844,6560,0.2172403335571289
1556574255.723816,6580,0.1763426959514618
1556574262.0420763,6600,0.18757888674736023
1556574268.3597708,6620,0.2098856270313263
1556574274.7036142,6640,0.15298914909362793
1556574281.0190263,6660,0.17934896051883698
1556574287.3384264,6680,0.18890370428562164
1556574293.6643753,6700,0.13657252490520477
1556574299.975515,6720,0.17465156316757202
1556574306.3249855,6740,0.21353593468666077
1556574312.6452801,6760,0.2112942487001419
1556574318.9649663,6780,0.214995339512825
1556574325.2808468,6800,0.2147769033908844
1556574331.6025898,6820,0.2088923454284668
1556574337.9540517,6840,0.20038846135139465
1556574344.3001351,6860,0.17477965354919434
1556574350.6448855,6880,0.16894492506980896
