Wall time,Step,Value
1556546347.1631727,0,1.751259684562683
1556546362.899577,20,0.8243641257286072
1556546375.304674,40,0.7446013689041138
1556546388.45865,60,0.719193696975708
1556546400.9622614,80,0.6217100024223328
1556546413.8258376,100,0.6283375024795532
1556546426.3412611,120,0.6554026007652283
1556546439.2167435,140,0.4418033957481384
1556546452.076515,160,0.551703155040741
1556546464.5979116,180,0.49937862157821655
1556546477.1094966,200,0.5662567615509033
1556546489.6833823,220,0.5072103142738342
1556546502.2509966,240,0.4884965121746063
1556546514.8138013,260,0.6196172833442688
1556546527.365734,280,0.6643811464309692
1556546539.946869,300,0.5748018622398376
1556546552.5238225,320,0.48713433742523193
1556546565.0750678,340,0.5125495791435242
1556546578.0103397,360,0.5016726851463318
1556546590.5897233,380,0.47277748584747314
1556546603.1716385,400,0.5623897314071655
1556546615.7552702,420,0.4672514498233795
1556546628.302684,440,0.5418116450309753
1556546640.8864977,460,0.6267924308776855
1556546653.4571788,480,0.6000218987464905
1556546666.046839,500,0.6032793521881104
1556546678.6312177,520,0.5037217140197754
1556546691.1830854,540,0.40596285462379456
1556546703.7351432,560,0.5570193529129028
1556546716.744031,580,0.41268929839134216
1556546729.3273137,600,0.4235019385814667
1556546741.9005787,620,0.5474633574485779
1556546754.8047903,640,0.4950403571128845
1556546767.355153,660,0.46679311990737915
1556546779.9262764,680,0.4848208427429199
1556546792.511409,700,0.3553391098976135
1556546805.083716,720,0.4771556854248047
1556546817.9858994,740,0.5360461473464966
1556546830.5630188,760,0.40290921926498413
1556546843.1470134,780,0.42275112867355347
1556546855.698436,800,0.4681433439254761
1556546868.2705672,820,0.46861156821250916
1556546880.8474734,840,0.456956148147583
1556546893.7517848,860,0.41703614592552185
1556546906.317158,880,0.5086458921432495
1556546918.8637161,900,0.4500330090522766
1556546931.4348454,920,0.48229771852493286
1556546944.0124178,940,0.37106484174728394
1556546956.596174,960,0.5113105773925781
1556546969.1742756,980,0.5595386028289795
1556546982.1098483,1000,0.42616987228393555
1556546994.6859593,1020,0.3591200113296509
1556547007.2630446,1040,0.3279244899749756
1556547019.8059046,1060,0.34353190660476685
1556547032.3789,1080,0.45323076844215393
1556547044.9566207,1100,0.37964770197868347
1556547057.8559227,1120,0.40375563502311707
1556547070.400168,1140,0.33024051785469055
1556547082.9737158,1160,0.3479207456111908
1556547095.5519874,1180,0.3448629379272461
1556547108.456154,1200,0.23239198327064514
1556547121.3856673,1220,0.41165849566459656
1556547133.9299767,1240,0.4010768532752991
1556547146.5022368,1260,0.3206883370876312
1556547159.0803502,1280,0.4268515706062317
1556547171.6566849,1300,0.33395010232925415
1556547184.2168076,1320,0.28435781598091125
1556547196.771732,1340,0.4228414297103882
1556547209.3535533,1360,0.3518655002117157
1556547221.9291751,1380,0.3877609968185425
1556547234.503395,1400,0.279742956161499
1556547247.0612094,1420,0.35771235823631287
1556547259.6386483,1440,0.2874624729156494
1556547272.183572,1460,0.2986195385456085
1556547284.7351735,1480,0.32828423380851746
1556547297.3044462,1500,0.35525211691856384
1556547309.8646517,1520,0.2777949869632721
1556547322.4092364,1540,0.3299880027770996
1556547334.9902513,1560,0.21592000126838684
1556547347.8966823,1580,0.312587171792984
1556547360.4619875,1600,0.2695775330066681
1556547373.0083165,1620,0.2585635483264923
1556547385.555043,1640,0.32462891936302185
1556547398.1284318,1660,0.36681830883026123
1556547410.7038815,1680,0.29478156566619873
1556547423.2485855,1700,0.27203550934791565
1556547435.819017,1720,0.24325603246688843
1556547448.3625863,1740,0.3097795248031616
1556547460.932878,1760,0.43506067991256714
1556547473.4789715,1780,0.31317320466041565
1556547486.0278692,1800,0.3036706745624542
1556547498.5946372,1820,0.27288293838500977
1556547511.1365473,1840,0.3223242163658142
1556547523.71221,1860,0.23618021607398987
1556547536.2580829,1880,0.23096811771392822
1556547548.8386495,1900,0.24969084560871124
1556547561.7838519,1920,0.28779417276382446
1556547574.3408809,1940,0.28373366594314575
1556547586.8789697,1960,0.21564652025699615
1556547599.7938974,1980,0.26158127188682556
1556547612.3670595,2000,0.32875537872314453
1556547625.2674844,2020,0.306369423866272
1556547637.8079143,2040,0.2853720188140869
1556547650.3500721,2060,0.3405020236968994
1556547662.9234893,2080,0.25549963116645813
1556547675.4658232,2100,0.26040118932724
1556547688.0412989,2120,0.25026583671569824
1556547700.621437,2140,0.25448834896087646
1556547713.1868901,2160,0.25350481271743774
1556547725.7417886,2180,0.21545185148715973
1556547738.2942936,2200,0.25104188919067383
1556547750.8428504,2220,0.330270379781723
1556547763.416755,2240,0.2587142884731293
