Wall time,Step,Value
1556566360.2606494,0,1.5396654605865479
1556566367.80664,20,1.1027145385742188
1556566374.2609663,40,0.7881379127502441
1556566380.4876213,60,0.6484556794166565
1556566387.137036,80,0.5638173818588257
1556566393.327159,100,0.5983893275260925
1556566399.0829952,120,0.6130447387695312
1556566404.8101351,140,0.5312513113021851
1556566410.5426295,160,0.4934454560279846
1556566416.2985234,180,0.43457821011543274
1556566422.0425112,200,0.4457617402076721
1556566428.254533,220,0.5046308040618896
1556566434.0349905,240,0.5104067325592041
1556566439.7816603,260,0.47786906361579895
1556566445.5300593,280,0.4880245625972748
1556566451.2784157,300,0.4805525541305542
1556566457.2729993,320,0.4546545743942261
1556566463.0490727,340,0.39705026149749756
1556566468.8107734,360,0.4704473614692688
1556566474.5954278,380,0.4384274482727051
1556566480.3802507,400,0.6910300850868225
1556566486.1321058,420,0.5082272291183472
1556566491.8896585,440,0.4135802388191223
1556566497.673549,460,0.5379444360733032
1556566503.4282274,480,0.4389079511165619
1556566509.1841457,500,0.3897916376590729
1556566514.9729543,520,0.4758548140525818
1556566520.7292101,540,0.32320550084114075
1556566526.507516,560,0.5249567627906799
1556566532.296842,580,0.3817431926727295
1556566538.0823665,600,0.5511870384216309
1556566543.842133,620,0.6838189363479614
1556566549.8231423,640,0.4430549740791321
1556566555.5631979,660,0.44399991631507874
1556566561.3399365,680,0.5925968885421753
1556566567.3353298,700,0.4899803698062897
1556566573.3469565,720,0.3574164807796478
1556566579.787229,740,0.31416887044906616
1556566585.555983,760,0.4528369903564453
1556566591.3294497,780,0.36184921860694885
1556566597.3060865,800,0.4210126996040344
1556566603.0783496,820,0.36816009879112244
1556566608.821209,840,0.29634976387023926
1556566614.798905,860,0.33918383717536926
1556566620.5743806,880,0.35244834423065186
1556566626.3099406,900,0.30518561601638794
1556566632.0773535,920,0.27537304162979126
1556566637.8435447,940,0.4408824145793915
1556566643.5752385,960,0.46721386909484863
1556566649.3444703,980,0.3435162901878357
1556566655.0961163,1000,0.34070324897766113
